TIMESTAMP,DATETIME,GLOBAL_CELL_ID,CELLT_AVG_NUM_SESS,CELLT_AVG_THP_DL,CELLT_AVG_RESR_PER_TTI_DL,CELLT_AVG_THPMRF_DL,CELLT_SUM_THPTIME_DL,CELLT_SUM_ACKVOL_DL,CELLT_AGG_THPMRF_TOTAL_DL,CELLT_AGG_COLL_PER_TTI_DL,CELLT_AGG_PAYLOAD_FRAC_DL,CELLT_AGG_SPECF_DL,CELLT_AGG_THP_DL,DATETIME_UTC,DATETIME_Melbourne,WEEKDAY_UTC,HOUR_UTC,MONTH_UTC,MINUTE_OF_DAY_UTC,DATE_UTC,WEEKDAY_Melbourne,HOUR_Melbourne,MONTH_Melbourne,MINUTE_OF_DAY_Melbourne,DATE_Melbourne
1474503240,2016-09-22 00:14:00,135718657,47.2345833341281,7636.75087936542,2970.46057260429,2180.09098683314,23.4631500238446,57275631.5952406,0,1.384281748723,0.990295464496178,3.54246607466369,19530.4684142961,2016-09-22 00:14:00+00:00,2016-09-22 10:14:00+10:00,22,0,9,14,2016_9_22,22,10,9,614,2016_9_22
1474503300,2016-09-22 00:15:00,135718657,43.1340166687965,6313.77773929442,2596.72319198621,1636.1648822175,15.6201052259507,47353333.0447082,0,1.27609958747439,0.986709037530036,4.11495430273912,24313.2352496097,2016-09-22 00:15:00+00:00,2016-09-22 10:15:00+10:00,22,0,9,15,2016_9_22,22,10,9,615,2016_9_22
1474503360,2016-09-22 00:16:00,135718657,39.6338999787966,7621.00944771336,3069.36078744633,2221.49802121731,20.2296628420688,57157570.8578503,0,1.4069767622204,0.990202852072404,3.50448257339792,22576.6392683363,2016-09-22 00:16:00+00:00,2016-09-22 10:16:00+10:00,22,0,9,16,2016_9_22,22,10,9,616,2016_9_22
1474503420,2016-09-22 00:17:00,135718657,39.8957999944687,14536.7888419384,5069.6077968507,4033.29562697532,39.1887322056191,109025916.314538,0,1.48140576024554,0.990952322748582,3.58214044427449,22280.0746423695,2016-09-22 00:17:00+00:00,2016-09-22 10:17:00+10:00,22,0,9,17,2016_9_22,22,10,9,617,2016_9_22
1474503480,2016-09-22 00:18:00,135718657,39.5781833489736,8875.66092476364,3729.65313667632,2862.42861740158,26.1464661279413,66567456.9357274,0,1.44969099929246,0.989567132352611,3.06901580653186,20356.8927987045,2016-09-22 00:18:00+00:00,2016-09-22 10:18:00+10:00,22,0,9,18,2016_9_22,22,10,9,618,2016_9_22
1474503540,2016-09-22 00:19:00,135718657,43.1060500144958,5696.01040756881,2773.83811972828,2040.94812409768,27.9311693302126,42720078.0567661,0,1.38277026473583,0.987269441841209,2.07402681382307,12202.4051262601,2016-09-22 00:19:00+00:00,2016-09-22 10:19:00+10:00,22,0,9,19,2016_9_22,22,10,9,619,2016_9_22
1474503600,2016-09-22 00:20:00,135718657,47.1244000116984,11145.5156188151,4031.03719750418,3164.31659368477,29.2028554952529,83591367.1411129,0,1.36951975550392,0.988997354132757,2.9447026584404,22912.7040404674,2016-09-22 00:20:00+00:00,2016-09-22 10:20:00+10:00,22,0,9,20,2016_9_22,22,10,9,620,2016_9_22
1474503660,2016-09-22 00:21:00,135718657,41.9603833476702,11118.8567006959,3799.88405674224,2887.53818591113,20.0666433050974,83391425.255219,0,1.32660370016142,0.989778106345765,3.85270765943355,33297.0103946443,2016-09-22 00:21:00+00:00,2016-09-22 10:21:00+10:00,22,0,9,21,2016_9_22,22,10,9,621,2016_9_22
1474503720,2016-09-22 00:22:00,135718657,41.1964666803678,4943.89849822838,2337.64571847955,1489.65068342621,10.0811775845151,37079238.7367128,0,1.30200892632786,0.984572870294602,3.48510676706839,29923.8860937491,2016-09-22 00:22:00+00:00,2016-09-22 10:22:00+10:00,22,0,9,22,2016_9_22,22,10,9,622,2016_9_22
1474503780,2016-09-22 00:23:00,135718657,42.9784666498502,8129.21130244205,3371.95405445796,2353.54326848199,19.9313570837873,60969084.7683154,0,1.35589523936939,0.987642486497926,3.4722761676072,24558.0675787889,2016-09-22 00:23:00+00:00,2016-09-22 10:23:00+10:00,22,0,9,23,2016_9_22,22,10,9,623,2016_9_22
